order_id,order_date,pharmacy_id,pharmacy_name,city,city_tier,distributor_id,distributor_name,sku_id,product_name,category,unit_price,order_qty,order_value,status,delivery_date,lead_time_days,month,year,quarter,is_anomaly,anomaly_type,mean_qty,std_qty,min_qty,max_qty,median_qty,p75_qty,p90_qty,p95_qty,total_orders,total_units,cv,qty_vs_mean,qty_vs_median,qty_vs_p95,qty_vs_max,qty_zscore,order_value_log,order_qty_log,entity_mean_log,entity_cv,entity_p95_log,entity_order_count,order_month,order_dow,is_month_start,is_quarter_end,iso_pred,iso_score,severity,severity_rank
ORD_000695,2025-03-10,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_002,Sampler Pack with Pads,Sampler,450,322,144900,delivered,2025-03-13,2,3,2025,1,1,unusual_combo,37.138888888888886,8.825867160931553,24,58,35.0,39.5,51.9,54.45,72,2674,0.23764488349911755,8.670156834610587,9.199999737142866,5.913682168711071,5.551724042211655,32.275704317913195,11.88380602959621,5.777652323222656,3.641234467311861,0.23764488349911755,4.015481713796376,72,3,0,0,1,1,-0.0675225206474186,CRITICAL,0
ORD_006363,2024-10-21,PH_12,Rishikesh Pharma - Haridwar Road,Haridwar,3,DIST_05,Himalayan Pharma Agency,SKU_004,Day Pads - Pack of 6,Day Pad,560,250,140000,delivered,2024-10-23,2,10,2024,4,1,off_cycle_spike,27.026315789473685,6.71311886624099,16,46,25.0,28.5,38.0,40.0,76,2054,0.24839192549003353,9.250243085190615,9.999999600000015,6.249999843750004,5.434782490548207,33.21461386855593,11.849404844423074,5.5254529391317835,3.33314391841714,0.24839192549003353,3.713572066704308,76,10,0,0,0,1,-0.06723364388668296,CRITICAL,0
ORD_006537,2025-02-10,PH_12,Rishikesh Pharma - Haridwar Road,Haridwar,3,DIST_05,Himalayan Pharma Agency,SKU_006,Heavy Flow Pack,Heavy Flow,699,117,81783,delivered,2025-02-12,2,2,2025,1,1,unusual_combo,14.0,3.6687135973607234,10,29,13.0,16.0,18.60000000000001,19.299999999999997,75,1050,0.2620509525221265,8.357142260204125,8.999999307692361,6.062175851700734,4.034482619500599,28.075228330407136,11.31183690443685,4.770684624465665,2.70805020110221,0.2620509525221265,3.0106208860477417,75,2,0,0,0,1,-0.06471734607820268,CRITICAL,0
ORD_001429,2024-02-12,PH_03,Wellness Forever - Koramangala,Bangalore,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,690,333,229770,delivered,2024-02-15,2,2,2024,1,1,panic_bulk_order,41.52,9.955794184184297,26,70,38.0,47.0,55.60000000000001,61.0,75,3114,0.23978309114646448,8.020231020707346,8.76315766412743,5.459016303950553,4.757142789183675,29.277420297179578,12.344838439740544,5.811140992976701,3.749974553473747,0.23978309114646448,4.127134385045092,75,2,0,0,0,1,-0.06434890850925512,CRITICAL,0
ORD_001811,2025-05-19,PH_04,Medline Pharmacy - Banjara Hills,Hyderabad,1,DIST_03,Deccan Healthcare Network,SKU_002,Sampler Pack with Pads,Sampler,450,280,126000,delivered,2025-05-21,2,5,2025,2,1,panic_bulk_order,30.066666666666666,7.241646321206349,20,48,27.0,34.0,42.0,45.3,75,2255,0.2408529738476732,9.312638271198283,10.370369986282594,6.1810153160923775,5.8333332118055585,34.513325801082814,11.744045122410057,5.638354669333745,3.436135433023436,0.2408529738476732,3.835141961092188,75,5,0,0,0,1,-0.06388904519172134,CRITICAL,0
ORD_002653,2024-11-11,PH_05,Sahyadri Medical - FC Road,Pune,2,DIST_03,Deccan Healthcare Network,SKU_006,Heavy Flow Pack,Heavy Flow,699,200,139800,delivered,2024-11-13,2,11,2024,4,1,panic_bulk_order,22.92207792207792,6.178839598445807,14,45,21.0,25.0,31.0,33.2,77,1765,0.26955842964551163,8.725212083942589,9.523809070294806,6.024096204093488,4.444444345679015,28.658761988853268,11.847975261832087,5.303304908059076,3.174801794961568,0.26955842964551163,3.5322256440685598,77,11,0,0,0,1,-0.0636726165356889,CRITICAL,0
ORD_003382,2025-03-17,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_001,Starter Pack with Wet Bag,Starter,430,220,94600,delivered,2025-03-20,3,3,2025,1,1,unusual_combo,25.855263157894736,6.395214768076563,17,47,24.0,27.75,36.0,38.25,76,1965,0.24734671937682856,8.508905523319685,9.166666284722238,5.751633836558593,4.680850964237214,30.35780869368487,11.457423325808623,5.3981627015177525,3.290461822523514,0.24734671937682856,3.6699514442284173,76,3,0,0,1,1,-0.06154161847156048,CRITICAL,0
ORD_003070,2025-04-14,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_004,Day Pads - Pack of 6,Day Pad,560,340,190400,delivered,2025-04-17,3,4,2025,2,1,panic_bulk_order,42.13513513513514,9.970263079372545,27,75,39.0,45.0,57.7,61.349999999999994,74,3118,0.23662586605620728,8.069274984885713,8.717948494411578,5.541972199804855,4.53333327288889,29.875323511351795,12.15688765342645,5.831882477283517,3.7643378653655297,0.23662586605620728,4.132763672126045,74,4,0,0,0,1,-0.061148873189029174,CRITICAL,0
ORD_001780,2024-10-14,PH_04,Medline Pharmacy - Banjara Hills,Hyderabad,1,DIST_03,Deccan Healthcare Network,SKU_002,Sampler Pack with Pads,Sampler,450,260,117000,delivered,2024-10-16,2,10,2024,4,1,unusual_combo,30.066666666666666,7.241646321206349,20,48,27.0,34.0,42.0,45.3,75,2255,0.2408529738476732,8.647449823255549,9.629629272976693,5.73951422208578,5.416666553819447,31.751523256317586,11.669937760751914,5.564520407322694,3.436135433023436,0.2408529738476732,3.835141961092188,75,10,0,0,0,1,-0.06047024660211342,CRITICAL,0
ORD_007078,2024-11-18,PH_13,Lifeline Pharmacy - Paltan Bazar,Dehradun,2,DIST_05,Himalayan Pharma Agency,SKU_006,Heavy Flow Pack,Heavy Flow,699,144,100656,delivered,2024-11-21,2,11,2024,4,1,panic_bulk_order,17.794520547945204,5.161176933256355,11,37,16.0,18.0,25.799999999999997,27.0,73,1299,0.29004302921830083,8.092378298118849,8.999999437500035,5.3333331358024765,3.8918917867056275,24.45284411506961,11.519473976587992,4.976733742420574,2.9335653671374393,0.29004302921830083,3.332204510175204,73,11,0,0,0,1,-0.05999681312412697,CRITICAL,0
ORD_004186,2025-06-23,PH_08,Himalayan Medicals - Rajpur Road,Dehradun,2,DIST_05,Himalayan Pharma Agency,SKU_004,Day Pads - Pack of 6,Day Pad,560,310,173600,pending,,2,6,2025,2,1,unusual_combo,35.5,8.737025605911668,24,67,33.0,37.0,50.0,51.69999999999999,74,2627,0.24611339041685293,8.73239412021425,9.393939109274573,5.9961314120670925,4.626865602584096,31.418011227557344,12.06451484156046,5.739792912179234,3.597312260588446,0.24611339041685293,3.9646154555473165,74,6,0,0,1,1,-0.05919123075926447,CRITICAL,0
ORD_003169,2024-02-26,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_006,Heavy Flow Pack,Heavy Flow,699,190,132810,delivered,2024-02-29,3,2,2024,1,1,panic_bulk_order,21.10810810810811,5.548213503826521,12,43,19.0,23.5,28.700000000000003,31.0,74,1562,0.26284749028965954,9.001279983294033,9.999999473684237,6.129032060353804,4.418604548404546,30.440764641563458,11.796682343919446,5.25227342804663,3.0959444239585228,0.26284749028965954,3.4657359027997265,74,2,0,0,0,1,-0.05917310489266758,CRITICAL,0
ORD_004007,2025-01-27,PH_08,Himalayan Medicals - Rajpur Road,Dehradun,2,DIST_05,Himalayan Pharma Agency,SKU_002,Sampler Pack with Pads,Sampler,450,180,81000,delivered,2025-01-29,2,1,2025,1,1,off_cycle_spike,20.986666666666668,5.3788709086807645,14,37,19.0,25.0,29.0,30.299999999999997,75,1574,0.25629942752770024,8.576873797162937,9.473683711911383,5.940593863346738,4.864864733382035,29.562580413321893,11.302216779257382,5.198497031265826,3.0904362090232884,0.25629942752770024,3.4436180975461075,75,1,0,0,0,1,-0.05746309804460947,CRITICAL,0
ORD_000095,2024-04-15,PH_01,Apollo Pharmacy - Connaught Place,Delhi,1,DIST_01,NorthEast Hygiene Distributors,SKU_002,Sampler Pack with Pads,Sampler,450,290,130500,delivered,2024-04-17,1,4,2024,2,1,unusual_combo,34.30769230769231,8.06838900270067,24,59,31.5,39.0,45.3,51.449999999999974,78,2676,0.23517725107131043,8.452914551820877,9.206348914084161,5.636540220864139,4.9152541539787435,31.69062323545612,11.779136168550774,5.673323267171493,3.5641008525990086,0.23517725107131043,3.959860334842306,78,4,0,0,0,1,-0.05554906637903967,CRITICAL,0
ORD_006098,2024-04-08,PH_12,Rishikesh Pharma - Haridwar Road,Haridwar,3,DIST_05,Himalayan Pharma Agency,SKU_001,Starter Pack with Wet Bag,Starter,430,150,64500,delivered,2024-04-10,2,4,2024,2,1,repeat_excess,17.905405405405407,4.60544323248497,11,30,16.0,19.0,26.0,26.349999999999994,74,1325,0.257209645411603,8.377358022698495,9.374999414062536,5.692599404455431,4.999999833333339,28.682269923681172,11.07443600653965,5.017279836814924,2.9394478814613114,0.257209645411603,3.30871652886799,74,4,0,0,0,1,-0.055443468534198126,CRITICAL,0
ORD_004255,2025-04-14,PH_08,Himalayan Medicals - Rajpur Road,Dehradun,2,DIST_05,Himalayan Pharma Agency,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,690,240,165600,delivered,2025-04-16,2,4,2025,2,1,repeat_excess,27.256756756756758,6.711390462491526,19,45,24.5,32.75,37.7,40.04999999999998,74,2017,0.24622849578753803,8.80515584948858,9.795917967513551,5.992509213670185,5.333333214814818,31.69882794532518,12.017336559562407,5.484796933490655,3.341332606224464,0.24622849578753803,3.714790835898437,74,4,0,0,0,1,-0.0538926033340128,CRITICAL,0
ORD_008210,2025-05-19,PH_15,Care Pharmacy - T Nagar,Chennai,1,DIST_03,Deccan Healthcare Network,SKU_006,Heavy Flow Pack,Heavy Flow,699,224,156576,delivered,2025-05-21,2,5,2025,2,1,off_cycle_spike,27.76,7.576350116057275,17,58,25.0,31.5,38.0,39.0,75,2082,0.27292326524257954,8.069163974453746,8.959999641600014,5.743589596318216,3.862068898929847,25.90165067509742,11.961303180743297,5.41610040220442,3.358985532852846,0.27292326524257954,3.6888794541139363,75,5,0,0,0,1,-0.04970247514779591,CRITICAL,0
ORD_004257,2025-04-28,PH_08,Himalayan Medicals - Rajpur Road,Dehradun,2,DIST_05,Himalayan Pharma Agency,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,690,234,161460,delivered,2025-05-01,2,4,2025,2,1,off_cycle_spike,27.256756756756758,6.711390462491526,19,45,24.5,32.75,37.7,40.04999999999998,74,2017,0.24622849578753803,8.585026953251365,9.551020018325714,5.84269648332843,5.1999998844444475,30.804825556471446,11.992018906414282,5.459585514144159,3.341332606224464,0.24622849578753803,3.714790835898437,74,4,0,0,0,1,-0.04934952303748241,CRITICAL,0
ORD_002321,2024-07-22,PH_05,Sahyadri Medical - FC Road,Pune,2,DIST_03,Deccan Healthcare Network,SKU_002,Sampler Pack with Pads,Sampler,450,220,99000,delivered,2024-07-24,2,7,2024,3,1,panic_bulk_order,26.594594594594593,6.374003105334958,17,45,24.0,29.5,37.0,38.349999999999994,74,1968,0.23967287198119633,8.272357412523146,9.166666284722238,5.736636095524484,4.8888887802469165,30.342842930321872,11.502885230075814,5.3981627015177525,3.317619905520441,0.23967287198119633,3.6724959748634123,74,7,0,0,0,1,-0.04696394280535299,CRITICAL,0
ORD_006708,2025-05-12,PH_13,Lifeline Pharmacy - Paltan Bazar,Dehradun,2,DIST_05,Himalayan Pharma Agency,SKU_001,Starter Pack with Wet Bag,Starter,430,189,81270,delivered,2025-05-14,2,5,2025,2,1,off_cycle_spike,23.5,6.098087131770639,15,41,21.5,26.75,33.0,35.25,76,1786,0.25949305839479064,8.04255284925307,8.790697265548964,5.3617019755545545,4.6097559851279035,27.139653678954858,11.305544528335016,5.247024072160486,3.1986731175506815,0.25949305839479064,3.590439381300684,76,5,0,0,0,1,-0.0468296308076106,CRITICAL,0
ORD_001206,2024-05-20,PH_03,Wellness Forever - Koramangala,Bangalore,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_002,Sampler Pack with Pads,Sampler,450,270,121500,delivered,2024-05-23,2,5,2024,2,1,panic_bulk_order,32.29333333333334,7.974237798590436,22,56,29.0,39.0,45.0,47.0,75,2422,0.2469313857863042,8.36085853548126,9.310344506539844,5.74468072883658,4.8214284853316345,29.80932383272555,11.707677772181546,5.602118820879701,3.505357176743463,0.2469313857863042,3.871201010907891,75,5,0,0,0,1,-0.04602968819247022,CRITICAL,0
ORD_001203,2024-04-29,PH_03,Wellness Forever - Koramangala,Bangalore,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_002,Sampler Pack with Pads,Sampler,450,270,121500,delivered,2024-05-01,2,4,2024,2,1,panic_bulk_order,32.29333333333334,7.974237798590436,22,56,29.0,39.0,45.0,47.0,75,2422,0.2469313857863042,8.36085853548126,9.310344506539844,5.74468072883658,4.8214284853316345,29.80932383272555,11.707677772181546,5.602118820879701,3.505357176743463,0.2469313857863042,3.871201010907891,75,4,0,0,0,1,-0.04489495260651066,CRITICAL,0
ORD_000844,2025-01-06,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,456,255360,delivered,2025-01-08,2,1,2025,1,1,panic_bulk_order,61.935064935064936,14.522521223709619,43,95,57.0,66.0,84.4,91.0,77,4769,0.23447978950947723,7.362549681921509,7.999999859649126,5.010988955923199,4.799999949473685,27.134744846289898,12.450433509276014,6.124683390894205,4.142103479522787,0.23447978950947723,4.5217885770490405,77,1,0,1,0,1,-0.12891786755438206,HIGH,1
ORD_000273,2024-09-02,PH_01,Apollo Pharmacy - Connaught Place,Delhi,1,DIST_01,NorthEast Hygiene Distributors,SKU_004,Day Pads - Pack of 6,Day Pad,560,395,221200,delivered,2024-09-04,1,9,2024,3,1,unusual_combo,58.753246753246756,14.35009246637717,39,103,55.0,62.0,82.0,85.0,77,4524,0.24424339104869605,6.723032599983751,7.181818051239672,4.647058768858132,3.8349514190781417,23.431676876153634,12.306827069415759,5.981414211254481,4.0902235283017845,0.24424339104869605,4.454347296253507,77,9,0,1,1,1,-0.11391725155073862,HIGH,1
ORD_000754,2024-10-21,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,360,172800,delivered,2024-10-23,2,10,2024,4,1,unusual_combo,47.64102564102564,7.403008091615785,34,70,46.0,52.5,57.3,61.14999999999999,78,3716,0.15539144753108136,7.556512220288495,7.826086786389418,5.8871626183620185,5.142857069387756,42.19351489284727,12.059895922372384,5.8888779583328805,3.8844673238053677,0.15539144753108136,4.12955081795672,78,10,0,0,0,1,-0.09477336512867807,HIGH,1
ORD_001422,2025-06-30,PH_03,Wellness Forever - Koramangala,Bangalore,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,378,211680,processing,,2,6,2025,2,1,off_cycle_spike,56.263888888888886,13.733882287674732,37,90,52.5,65.75,78.0,83.45,72,4051,0.24409763197668508,6.718341030925561,7.199999862857146,4.529658423850708,4.199999953333334,23.426448614125647,12.262835703449491,5.937536205082426,4.047670213690845,0.24409763197668508,4.436159643253809,72,6,0,0,1,1,-0.09315500913780328,HIGH,1
ORD_007992,2024-03-25,PH_15,Care Pharmacy - T Nagar,Chennai,1,DIST_03,Deccan Healthcare Network,SKU_004,Day Pads - Pack of 6,Day Pad,560,392,219520,delivered,2024-03-28,2,3,2024,1,1,panic_bulk_order,56.266666666666666,13.203534880225572,39,93,51.0,62.5,78.0,83.3,75,4220,0.23465997592829851,6.966824520731792,7.68627435909266,4.705882296447992,4.215053718117702,25.427532168572228,12.299203178902868,5.973809611869261,4.047718720882045,0.23465997592829851,4.4343818650078095,75,3,0,0,1,1,-0.09150650619574319,HIGH,1
ORD_007471,2024-11-04,PH_14,Sunrise Medical - Salt Lake,Kolkata,1,DIST_01,NorthEast Hygiene Distributors,SKU_004,Day Pads - Pack of 6,Day Pad,560,315,176400,delivered,2024-11-05,1,11,2024,4,1,off_cycle_spike,54.31578947368421,13.055992776055794,37,91,50.0,59.75,75.0,81.5,76,4128,0.24037195559883034,5.799418497878923,6.299999874000003,3.865030627422937,3.461538423499578,19.966631035348755,12.080515091473,5.755742213586912,4.01305839171051,0.24037195559883034,4.412798293340635,76,11,0,1,0,1,-0.09098025077351624,HIGH,1
ORD_002975,2024-12-23,PH_06,Jaipur Medicos - MI Road,Jaipur,2,DIST_04,Rajputana Health Distributors,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,232,111360,delivered,2024-12-27,3,12,2024,4,1,panic_bulk_order,32.02597402597402,4.5043079554145935,24,42,31.0,35.0,38.400000000000006,41.0,77,2466,0.14064545893642474,7.244119806246058,7.48387072632675,5.65853644735277,5.523809392290253,44.39616108784874,11.620532455412985,5.4510384535657,3.4972943435684356,0.14064545893642474,3.7376696182833684,77,12,0,0,1,1,-0.090301297714801,HIGH,1
ORD_001300,2024-09-02,PH_03,Wellness Forever - Koramangala,Bangalore,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,300,144000,delivered,2024-09-05,2,9,2024,3,1,off_cycle_spike,41.148648648648646,6.116858430022993,28,58,40.0,44.75,50.0,52.69999999999999,74,3045,0.14865271357024654,7.290640216910551,7.499999812500005,5.692599512474394,5.172413703923902,42.31768840082342,11.87757552297847,5.707110264748875,3.7412026234036335,0.14865271357024654,3.9834130015148186,74,9,0,1,1,1,-0.08906370034158517,HIGH,1
ORD_006216,2025-01-06,PH_12,Rishikesh Pharma - Haridwar Road,Haridwar,3,DIST_05,Himalayan Pharma Agency,SKU_002,Sampler Pack with Pads,Sampler,450,126,56700,delivered,2025-01-09,2,1,2025,1,1,off_cycle_spike,15.816901408450704,4.047256069257398,10,27,14.0,18.0,23.0,23.5,71,1123,0.25588171215465155,7.966161562246242,8.999999357142903,5.361701899502046,4.666666493827167,27.22414136440461,10.945547126244623,4.844187086458591,2.8223844169112318,0.25588171215465155,3.1986731175506815,71,1,0,1,0,1,-0.0853231463125993,HIGH,1
ORD_001954,2025-02-03,PH_04,Medline Pharmacy - Banjara Hills,Hyderabad,1,DIST_03,Deccan Healthcare Network,SKU_004,Day Pads - Pack of 6,Day Pad,560,324,181440,delivered,2025-02-06,2,2,2025,1,1,repeat_excess,52.78666666666667,12.99198644210006,29,86,49.0,59.5,72.0,75.3,75,3959,0.24612249676643527,6.137913498271404,6.612244763015413,4.302788787479565,3.7674418166576533,20.87543068695375,12.108685810970181,5.783825182329737,3.9850256049778467,0.24612249676643527,4.334672938290411,75,2,0,1,0,1,-0.08520278792918445,HIGH,1
ORD_006256,2024-04-08,PH_12,Rishikesh Pharma - Haridwar Road,Haridwar,3,DIST_05,Himalayan Pharma Agency,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,162,77760,delivered,2024-04-10,2,4,2024,2,1,off_cycle_spike,20.605263157894736,3.0987263937233798,15,29,20.0,23.0,25.0,26.0,76,1566,0.1503851816690313,7.8620685839609115,8.09999959500002,6.230768991124269,5.5862067039239065,45.629937350574,11.261395299133936,5.093750200806762,3.0729369497260426,0.1503851816690313,3.295836866004329,76,4,0,0,0,1,-0.0842738556584105,HIGH,1
ORD_001348,2024-01-29,PH_03,Wellness Forever - Koramangala,Bangalore,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,322,180320,delivered,2024-02-01,2,1,2024,1,1,panic_bulk_order,56.263888888888886,13.733882287674732,37,90,52.5,65.75,78.0,83.45,72,4051,0.24409763197668508,5.723031248566219,6.133333216507939,3.858597916613566,3.577777738024692,19.348941995858667,12.102493874954765,5.777652323222656,4.047670213690845,0.24409763197668508,4.436159643253809,72,1,0,0,0,1,-0.08422567912857504,HIGH,1
ORD_001402,2025-02-10,PH_03,Wellness Forever - Koramangala,Bangalore,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,344,192640,delivered,2025-02-13,2,2,2025,1,1,unusual_combo,56.263888888888886,13.733882287674732,37,90,52.5,65.75,78.0,83.45,72,4051,0.24409763197668508,6.114045805921675,6.552380827573699,4.122228830171014,3.822222179753087,20.950819595892124,12.16858363211902,5.84354441703136,4.047670213690845,0.24409763197668508,4.436159643253809,72,2,0,0,0,1,-0.08376412072851802,HIGH,1
ORD_007984,2024-01-29,PH_15,Care Pharmacy - T Nagar,Chennai,1,DIST_03,Deccan Healthcare Network,SKU_004,Day Pads - Pack of 6,Day Pad,560,371,207760,delivered,2024-01-31,2,1,2024,1,1,repeat_excess,56.266666666666666,13.203534880225572,39,93,51.0,62.5,78.0,83.3,75,4220,0.23465997592829851,6.593601778549732,7.2745096612841245,4.453781459138278,3.989247268932825,23.8370491199026,12.2441436595711,5.918893854273146,4.047718720882045,0.23465997592829851,4.4343818650078095,75,1,0,0,0,1,-0.08279458907494652,HIGH,1
ORD_003867,2025-06-02,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,85,93500,delivered,2025-06-05,3,6,2025,2,1,repeat_excess,12.226666666666667,3.0781414774105094,8,23,11.0,13.0,17.0,18.299999999999997,75,917,0.25175637069145085,6.9520168796060355,7.727272024793453,4.644808489354728,3.695652013232521,23.64196390108426,11.445727410406752,4.454347296253507,2.5822349937485622,0.25175637069145085,2.9601050959108397,75,6,0,1,1,1,-0.08277887598724831,HIGH,1
ORD_000163,2024-01-29,PH_01,Apollo Pharmacy - Connaught Place,Delhi,1,DIST_01,NorthEast Hygiene Distributors,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,350,168000,delivered,2024-01-30,1,1,2024,1,1,panic_bulk_order,44.770270270270274,6.767260624825198,36,62,43.0,49.0,54.7,58.349999999999994,74,3313,0.15115522941490422,7.81768772154878,8.139534694429425,5.998286101143341,5.645161199271594,45.10387608039522,12.031725210748633,5.860786223465865,3.823634759613602,0.15115522941490422,4.083452121055677,74,1,0,0,0,1,-0.08254510052274622,HIGH,1
ORD_001404,2025-02-24,PH_03,Wellness Forever - Koramangala,Bangalore,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,315,176400,delivered,2025-02-26,2,2,2025,1,1,off_cycle_spike,56.263888888888886,13.733882287674732,37,90,52.5,65.75,78.0,83.45,72,4051,0.24409763197668508,5.598617525771301,5.999999885714288,3.774715353208923,3.4999999611111114,18.839253668575292,12.080515091473,5.755742213586912,4.047670213690845,0.24409763197668508,4.436159643253809,72,2,0,0,0,1,-0.0821960216633143,HIGH,1
ORD_007937,2024-09-09,PH_15,Care Pharmacy - T Nagar,Chennai,1,DIST_03,Deccan Healthcare Network,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,270,129600,delivered,2024-09-12,2,9,2024,3,1,unusual_combo,41.92857142857143,6.108491188196418,28,58,41.0,45.0,50.0,54.0,70,2935,0.14568803167822386,6.439522844713254,6.585365693039861,4.9999999074074095,4.655172333531512,37.33677993599407,11.772215778919925,5.602118820879701,3.759537604919949,0.14568803167822386,4.007333185232471,70,9,0,0,1,1,-0.08176974567400086,HIGH,1
ORD_006315,2025-05-26,PH_12,Rishikesh Pharma - Haridwar Road,Haridwar,3,DIST_05,Himalayan Pharma Agency,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,155,74400,delivered,2025-05-29,2,5,2025,2,1,off_cycle_spike,20.605263157894736,3.0987263937233798,15,29,20.0,23.0,25.0,26.0,76,1566,0.1503851816690313,7.522349571073711,7.749999612500019,5.961538232248529,5.344827401902503,43.3709454772718,11.217224661591072,5.049856007249537,3.0729369497260426,0.1503851816690313,3.295836866004329,76,5,0,0,0,1,-0.07847268731074863,HIGH,1
ORD_003530,2025-01-06,PH_07,Sanjeevani Pharmacy - Hazratganj,Lucknow,2,DIST_04,Rajputana Health Distributors,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,155,74400,delivered,2025-01-09,3,1,2025,1,1,unusual_combo,29.32894736842105,4.237572128455119,24,41,28.0,31.25,36.0,38.0,76,2229,0.1444842847832137,5.284880932413212,5.535714088010211,4.0789472610803355,3.7804877126710315,29.656373783310855,11.217224661591072,5.049856007249537,3.4121026151444176,0.1444842847832137,3.6635616461296463,76,1,0,1,0,1,-0.0766745783590379,HIGH,1
ORD_004894,2025-06-02,PH_09,Jan Aushadhi - Civil Lines,Kanpur,3,DIST_05,Himalayan Pharma Agency,SKU_006,Heavy Flow Pack,Heavy Flow,699,120,83880,delivered,2025-06-04,2,6,2025,2,1,repeat_excess,16.013513513513512,4.436749529805107,10,34,15.0,16.0,22.0,22.349999999999994,74,1185,0.27706282253411735,7.493670418116784,7.9999994666667025,5.369127276549117,3.5294116608996573,23.43753289438482,11.33715440673783,4.795790545596741,2.8340079408401775,0.27706282253411735,3.150596984114906,74,6,0,1,1,1,-0.0762238375506088,HIGH,1
ORD_005165,2024-07-22,PH_10,Sharma Medical Hall - Sadar Bazar,Meerut,3,DIST_04,Rajputana Health Distributors,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,168,80640,delivered,2024-07-25,3,7,2024,3,1,off_cycle_spike,21.68421052631579,3.3154608581243092,16,32,21.0,23.25,26.0,28.0,76,1648,0.15289745970706342,7.747572458243017,7.999999619047637,5.9999997857142935,5.249999835937506,44.13134451091558,11.297762484021957,5.1298987149230735,3.1216691109373076,0.15289745970706342,3.367295829986474,76,7,0,0,0,1,-0.07590722154116858,HIGH,1
ORD_005470,2024-05-06,PH_10,Sharma Medical Hall - Sadar Bazar,Meerut,3,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,56,61600,delivered,2024-05-10,3,5,2024,2,1,off_cycle_spike,9.413333333333334,2.302133753677188,7,16,9.0,10.5,13.0,14.0,75,706,0.24456092518940473,5.949007866606813,6.2222215308642745,3.999999714285735,3.4999997812500134,20.236290074789938,11.028433383156079,4.04305126783455,2.3430870363033756,0.24456092518940473,2.70805020110221,75,5,0,1,0,1,-0.07584819563959977,HIGH,1
ORD_005194,2025-02-10,PH_10,Sharma Medical Hall - Sadar Bazar,Meerut,3,DIST_04,Rajputana Health Distributors,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,152,72960,delivered,2025-02-13,3,2,2025,1,1,off_cycle_spike,21.68421052631579,3.3154608581243092,16,32,21.0,23.25,26.0,28.0,76,1648,0.15289745970706342,7.009708414600825,7.238094893424052,5.428571234693885,4.749999851562505,39.30547086655647,11.197680330794636,5.030437921392435,3.1216691109373076,0.15289745970706342,3.367295829986474,76,2,0,0,0,1,-0.07486005705408227,HIGH,1
ORD_006038,2024-08-19,PH_11,Ganesh Medicos - Sanjay Place,Agra,3,DIST_04,Rajputana Health Distributors,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,1100,72,79200,delivered,2024-08-23,3,8,2024,3,1,off_cycle_spike,9.849315068493151,2.6649537877831557,7,18,9.0,11.0,14.0,15.0,73,719,0.2705724711493463,7.31015224806521,7.999999111111211,4.799999680000021,3.99999977777779,23.3214781790752,11.279744203985432,4.290459441148391,2.3841019506660346,0.2705724711493463,2.772588722239781,73,8,0,0,0,1,-0.07420281260410466,HIGH,1
