order_id,order_date,pharmacy_id,pharmacy_name,city,city_tier,distributor_id,distributor_name,sku_id,product_name,category,unit_price,order_qty,order_value,status,delivery_date,lead_time_days,month,year,quarter,is_anomaly,anomaly_type
ORD_000739,2024-07-08,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,41,19680,delivered,2024-07-11,2,7,2024,3,0,
ORD_000740,2024-07-15,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,41,19680,delivered,2024-07-18,2,7,2024,3,0,
ORD_000741,2024-07-22,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,41,19680,delivered,2024-07-24,2,7,2024,3,0,
ORD_000742,2024-07-29,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,41,19680,delivered,2024-07-31,2,7,2024,3,0,
ORD_000743,2024-08-05,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,35,16800,delivered,2024-08-07,2,8,2024,3,0,
ORD_000744,2024-08-12,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,47,22560,delivered,2024-08-15,2,8,2024,3,0,
ORD_000745,2024-08-19,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,41,19680,delivered,2024-08-21,2,8,2024,3,0,
ORD_000746,2024-08-26,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,47,22560,delivered,2024-08-28,2,8,2024,3,0,
ORD_000747,2024-09-02,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,62,29760,delivered,2024-09-05,2,9,2024,3,0,
ORD_000748,2024-09-09,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,57,27360,delivered,2024-09-12,2,9,2024,3,0,
ORD_000749,2024-09-16,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,45,21600,delivered,2024-09-19,2,9,2024,3,0,
ORD_000750,2024-09-23,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,41,19680,delivered,2024-09-25,2,9,2024,3,0,
ORD_000751,2024-09-30,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,42,20160,delivered,2024-10-03,2,9,2024,3,0,
ORD_000752,2024-10-07,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,40,19200,delivered,2024-10-09,2,10,2024,4,0,
ORD_000753,2024-10-14,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,50,24000,delivered,2024-10-17,2,10,2024,4,0,
ORD_000754,2024-10-21,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,360,172800,delivered,2024-10-23,2,10,2024,4,1,unusual_combo
ORD_000755,2024-10-28,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,48,23040,delivered,2024-10-30,2,10,2024,4,0,
ORD_000756,2024-11-04,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,49,23520,delivered,2024-11-07,2,11,2024,4,0,
ORD_000757,2024-11-11,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,53,25440,delivered,2024-11-13,2,11,2024,4,0,
ORD_000758,2024-11-18,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,42,20160,delivered,2024-11-20,2,11,2024,4,0,
ORD_000759,2024-11-25,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,46,22080,delivered,2024-11-28,2,11,2024,4,0,
ORD_000760,2024-12-02,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,55,26400,delivered,2024-12-04,2,12,2024,4,0,
ORD_000761,2024-12-09,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,49,23520,delivered,2024-12-12,2,12,2024,4,0,
ORD_000762,2024-12-16,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,40,19200,delivered,2024-12-19,2,12,2024,4,0,
ORD_000763,2024-12-23,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,46,22080,delivered,2024-12-25,2,12,2024,4,0,
ORD_000764,2024-12-30,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,47,22560,delivered,2025-01-01,2,12,2024,4,0,
ORD_000765,2025-01-06,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,55,26400,delivered,2025-01-09,2,1,2025,1,0,
ORD_000766,2025-01-13,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,54,25920,delivered,2025-01-16,2,1,2025,1,0,
ORD_000767,2025-01-20,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,60,28800,delivered,2025-01-22,2,1,2025,1,0,
ORD_000768,2025-01-27,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,44,21120,delivered,2025-01-29,2,1,2025,1,0,
ORD_000769,2025-02-03,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,35,16800,delivered,2025-02-05,2,2,2025,1,0,
ORD_000770,2025-02-10,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,39,18720,delivered,2025-02-12,2,2,2025,1,0,
ORD_000771,2025-02-17,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,42,20160,delivered,2025-02-20,2,2,2025,1,0,
ORD_000772,2025-02-24,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,51,24480,delivered,2025-02-27,2,2,2025,1,0,
ORD_000773,2025-03-03,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,54,25920,delivered,2025-03-06,2,3,2025,1,0,
ORD_000774,2025-03-10,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,57,27360,delivered,2025-03-12,2,3,2025,1,0,
ORD_000775,2025-03-17,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,48,23040,cancelled,,2,3,2025,1,0,
ORD_000776,2025-03-24,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,51,24480,delivered,2025-03-27,2,3,2025,1,0,
ORD_000777,2025-03-31,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,42,20160,delivered,2025-04-02,2,3,2025,1,0,
ORD_000778,2025-04-07,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,45,21600,delivered,2025-04-09,2,4,2025,2,0,
ORD_000779,2025-04-14,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,45,21600,delivered,2025-04-17,2,4,2025,2,0,
ORD_000780,2025-04-21,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,41,19680,delivered,2025-04-24,2,4,2025,2,0,
ORD_000781,2025-04-28,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,42,20160,delivered,2025-05-01,2,4,2025,2,0,
ORD_000782,2025-05-05,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,43,20640,delivered,2025-05-07,2,5,2025,2,0,
ORD_000783,2025-05-12,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,41,19680,delivered,2025-05-15,2,5,2025,2,0,
ORD_000784,2025-05-19,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,43,20640,delivered,2025-05-21,2,5,2025,2,0,
ORD_000785,2025-05-26,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,67,32160,delivered,2025-05-29,2,5,2025,2,0,
ORD_000786,2025-06-02,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,58,27840,delivered,2025-06-05,2,6,2025,2,0,
ORD_000787,2025-06-09,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,65,31200,shipped,,2,6,2025,2,0,
ORD_000788,2025-06-16,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,50,24000,shipped,,2,6,2025,2,0,
ORD_000789,2025-06-23,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,45,21600,pending,,2,6,2025,2,0,
ORD_000790,2025-06-30,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_003,Reusable Pantyliners for Daily Use,Pantyliner,480,43,20640,pending,,2,6,2025,2,0,
ORD_000791,2024-01-01,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,82,45920,delivered,2024-01-03,2,1,2024,1,0,
ORD_000792,2024-01-08,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,80,44800,delivered,2024-01-11,2,1,2024,1,0,
ORD_000793,2024-01-15,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,78,43680,delivered,2024-01-18,2,1,2024,1,0,
ORD_000794,2024-01-22,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,61,34160,delivered,2024-01-24,2,1,2024,1,0,
ORD_000795,2024-01-29,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,47,26320,delivered,2024-01-31,2,1,2024,1,0,
ORD_000796,2024-02-05,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,52,29120,delivered,2024-02-07,2,2,2024,1,0,
ORD_000797,2024-02-12,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,57,31920,delivered,2024-02-15,2,2,2024,1,0,
ORD_000798,2024-02-19,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,48,26880,delivered,2024-02-22,2,2,2024,1,0,
ORD_000799,2024-02-26,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,59,33040,delivered,2024-02-28,2,2,2024,1,0,
ORD_000800,2024-03-04,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,91,50960,delivered,2024-03-07,2,3,2024,1,0,
ORD_000801,2024-03-11,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,73,40880,delivered,2024-03-14,2,3,2024,1,0,
ORD_000802,2024-03-18,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,275,154000,delivered,2024-03-21,2,3,2024,1,1,off_cycle_spike
ORD_000803,2024-03-25,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,61,34160,delivered,2024-03-27,2,3,2024,1,0,
ORD_000804,2024-04-01,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,55,30800,delivered,2024-04-03,2,4,2024,2,0,
ORD_000805,2024-04-08,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,47,26320,delivered,2024-04-10,2,4,2024,2,0,
ORD_000806,2024-04-15,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,60,33600,delivered,2024-04-18,2,4,2024,2,0,
ORD_000807,2024-04-22,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,57,31920,delivered,2024-04-25,2,4,2024,2,0,
ORD_000808,2024-04-29,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,55,30800,delivered,2024-05-01,2,4,2024,2,0,
ORD_000809,2024-05-06,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,62,34720,delivered,2024-05-09,2,5,2024,2,0,
ORD_000810,2024-05-13,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,47,26320,delivered,2024-05-16,2,5,2024,2,0,
ORD_000811,2024-05-20,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,53,29680,delivered,2024-05-23,2,5,2024,2,0,
ORD_000812,2024-05-27,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,95,53200,delivered,2024-05-29,2,5,2024,2,0,
ORD_000813,2024-06-03,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,91,50960,delivered,2024-06-06,2,6,2024,2,0,
ORD_000814,2024-06-10,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,91,50960,delivered,2024-06-12,2,6,2024,2,0,
ORD_000815,2024-06-17,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,50,28000,delivered,2024-06-19,2,6,2024,2,0,
ORD_000816,2024-06-24,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,55,30800,delivered,2024-06-27,2,6,2024,2,0,
ORD_000817,2024-07-01,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,49,27440,delivered,2024-07-03,2,7,2024,3,0,
ORD_000818,2024-07-08,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,49,27440,delivered,2024-07-11,2,7,2024,3,0,
ORD_000819,2024-07-15,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,43,24080,delivered,2024-07-17,2,7,2024,3,0,
ORD_000820,2024-07-22,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,44,24640,delivered,2024-07-25,2,7,2024,3,0,
ORD_000821,2024-07-29,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,43,24080,delivered,2024-08-01,2,7,2024,3,0,
ORD_000822,2024-08-05,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,46,25760,delivered,2024-08-08,2,8,2024,3,0,
ORD_000823,2024-08-12,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,52,29120,delivered,2024-08-14,2,8,2024,3,0,
ORD_000824,2024-08-19,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,56,31360,delivered,2024-08-21,2,8,2024,3,0,
ORD_000825,2024-08-26,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,48,26880,delivered,2024-08-28,2,8,2024,3,0,
ORD_000826,2024-09-02,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,83,46480,delivered,2024-09-05,2,9,2024,3,0,
ORD_000827,2024-09-09,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,85,47600,delivered,2024-09-12,2,9,2024,3,0,
ORD_000828,2024-09-16,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,64,35840,delivered,2024-09-19,2,9,2024,3,0,
ORD_000829,2024-09-23,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,55,30800,delivered,2024-09-25,2,9,2024,3,0,
ORD_000830,2024-09-30,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,66,36960,cancelled,,2,9,2024,3,0,
ORD_000831,2024-10-07,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,54,30240,delivered,2024-10-09,2,10,2024,4,0,
ORD_000832,2024-10-14,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,63,35280,delivered,2024-10-17,2,10,2024,4,0,
ORD_000833,2024-10-21,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,59,33040,delivered,2024-10-23,2,10,2024,4,0,
ORD_000834,2024-10-28,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,54,30240,delivered,2024-10-31,2,10,2024,4,0,
ORD_000835,2024-11-04,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,53,29680,delivered,2024-11-06,2,11,2024,4,0,
ORD_000836,2024-11-11,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,62,34720,delivered,2024-11-14,2,11,2024,4,0,
ORD_000837,2024-11-18,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,50,28000,delivered,2024-11-20,2,11,2024,4,0,
ORD_000838,2024-11-25,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,59,33040,delivered,2024-11-27,2,11,2024,4,0,
ORD_000839,2024-12-02,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,79,44240,delivered,2024-12-05,2,12,2024,4,0,
ORD_000840,2024-12-09,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,80,44800,delivered,2024-12-12,2,12,2024,4,0,
ORD_000841,2024-12-16,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,53,29680,delivered,2024-12-18,2,12,2024,4,0,
ORD_000842,2024-12-23,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,51,28560,delivered,2024-12-26,2,12,2024,4,0,
ORD_000843,2024-12-30,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,65,36400,delivered,2025-01-02,2,12,2024,4,0,
ORD_000844,2025-01-06,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,456,255360,delivered,2025-01-08,2,1,2025,1,1,panic_bulk_order
ORD_000845,2025-01-13,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,82,45920,delivered,2025-01-15,2,1,2025,1,0,
ORD_000846,2025-01-20,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,78,43680,delivered,2025-01-23,2,1,2025,1,0,
ORD_000847,2025-01-27,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,56,31360,delivered,2025-01-29,2,1,2025,1,0,
ORD_000848,2025-02-03,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,58,32480,delivered,2025-02-05,2,2,2025,1,0,
ORD_000849,2025-02-10,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,60,33600,delivered,2025-02-12,2,2,2025,1,0,
ORD_000850,2025-02-17,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,58,32480,delivered,2025-02-19,2,2,2025,1,0,
ORD_000851,2025-02-24,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,57,31920,delivered,2025-02-26,2,2,2025,1,0,
ORD_000852,2025-03-03,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,84,47040,delivered,2025-03-05,2,3,2025,1,0,
ORD_000853,2025-03-10,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,84,47040,delivered,2025-03-13,2,3,2025,1,0,
ORD_000854,2025-03-17,PH_02,MedPlus - Andheri West,Mumbai,1,DIST_02,Western India MedSupply Pvt Ltd,SKU_004,Day Pads - Pack of 6,Day Pad,560,60,33600,delivered,2025-03-19,2,3,2025,1,0,
